location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
White%20Center,2021-09-05,53.1,69.8,79.0,29.98,56.7,0.0,10.0,,4.26,8.06,
White%20Center,2021-09-06,60.1,65.8,79.0,30.09,55.1,0.0,9.8,,3.68,6.9,
White%20Center,2021-09-07,55.9,65.6,77.0,30.06,52.3,0.0,10.0,,3.57,10.24,17.26
White%20Center,2021-09-08,55.9,70.4,80.1,29.96,54.3,0.0,10.0,,4.83,12.77,26.35
White%20Center,2021-09-09,57.9,68.8,81.0,29.92,56.6,0.0,10.0,,3.34,8.06,
White%20Center,2021-09-10,57.9,64.7,81.0,29.94,56.8,0.0,10.0,,5.75,10.24,
White%20Center,2021-09-11,57.0,63.1,72.0,30.15,53.0,0.0,10.0,,6.44,10.24,
White%20Center,2021-09-12,55.4,62.0,70.0,30.11,55.0,0.0,8.5,,3.45,6.9,
White%20Center,2021-09-13,55.9,61.6,69.1,30.17,49.8,0.01,10.0,,3.45,8.06,
White%20Center,2021-09-14,50.0,60.7,71.1,30.10,49.2,0.0,10.0,,3.8,10.24,
White%20Center,2021-09-15,50.0,60.8,71.1,30.04,51.4,0.0,9.5,,4.14,8.06,
White%20Center,2021-09-16,48.0,57.1,66.0,30.11,44.8,0.0,10.0,,3.45,9.21,
White%20Center,2021-09-17,46.0,57.5,66.0,29.84,48.7,0.0,9.7,,4.49,12.77,23.02
White%20Center,2021-09-18,54.0,59.8,69.1,29.64,55.2,0.5,8.3,,9.09,16.11,29.92
White%20Center,2021-09-19,52.0,56.8,64.9,29.88,52.4,0.24,9.9,,8.06,16.11,28.88
White%20Center,2021-09-20,52.0,59.4,69.1,30.28,51.7,0.0,10.0,,5.52,12.77,21.86
White%20Center,2021-09-21,52.0,61.3,73.9,30.24,49.3,0.0,10.0,,2.42,9.21,
White%20Center,2021-09-22,52.0,61.8,73.9,30.08,51.3,0.0,10.0,,1.84,5.87,
White%20Center,2021-09-23,55.0,60.9,68.0,30.28,53.9,0.0,9.5,,3.8,10.24,16.11
White%20Center,2021-09-24,53.1,61.1,73.0,30.14,52.4,0.0,9.9,,3.11,8.06,
White%20Center,2021-09-25,52.0,64.1,78.1,29.87,52.9,0.0,10.0,,2.99,11.39,17.26
White%20Center,2021-09-26,52.0,60.4,78.1,29.83,50.3,0.0,9.3,,7.6,13.81,18.3
White%20Center,2021-09-27,53.1,58.1,64.0,29.74,55.0,0.33,8.1,,9.67,14.96,24.17
White%20Center,2021-09-28,52.0,55.9,64.0,29.92,49.4,0.4,9.8,,10.01,16.11,25.32
White%20Center,2021-09-29,52.0,55.5,64.0,30.09,46.0,0.07,10.0,,7.36,12.77,19.68
White%20Center,2021-09-30,52.0,58.1,64.0,30.09,54.4,0.1,7.9,,7.83,13.81,23.02
White%20Center,2022-06-01,48.9,62.0,71.1,30.02,50.6,0.0,10.0,,2.65,9.21,20.83
White%20Center,2022-06-02,54.0,62.1,73.9,29.91,54.8,0.03,9.8,,2.88,8.06,17.26
White%20Center,2022-06-03,54.0,61.1,73.9,29.77,55.8,0.02,9.8,,5.18,12.77,21.86
White%20Center,2022-06-04,54.0,59.5,69.1,29.78,53.1,0.13,9.9,,4.6,9.21,
White%20Center,2022-06-05,54.0,60.9,69.1,29.67,57.0,0.49,9.1,,5.98,10.24,21.86
White%20Center,2022-06-06,52.0,56.9,64.9,30.05,47.4,0.27,10.0,,3.45,10.24,19.68
White%20Center,2022-06-07,48.9,60.2,73.0,30.05,46.9,0.0,10.0,,3.91,10.24,
White%20Center,2022-06-08,48.9,63.5,73.0,29.98,49.3,0.0,10.0,,5.87,10.24,
