location,date,Minimum Temperature,Mean Temperature,Maximum Temperature,Mean Sea Level Pressure,Mean Dew Point,Total Precipitation,Visibility,Snow Depth,Mean Wind Speed,Maximum Sustained Wind Speed,Maximum Wind Gust
Bonney%20Lake,2021-08-22,57.2,62.5,68.0,,51.3,0.0,10.0,,4.26,13.81,18.3
Bonney%20Lake,2021-08-23,50.0,60.3,71.6,,45.5,0.0,10.0,,1.61,9.21,17.26
Bonney%20Lake,2021-08-24,44.6,60.0,80.6,,45.8,,10.0,,0.92,6.9,12.77
Bonney%20Lake,2021-08-25,46.4,63.1,80.6,,46.4,0.0,10.0,,1.15,6.9,11.39
Bonney%20Lake,2021-08-26,57.2,64.6,73.4,,52.3,,9.6,,2.3,9.21,14.96
Bonney%20Lake,2021-08-27,57.2,61.7,73.4,,56.5,,9.8,,1.84,6.9,
Bonney%20Lake,2021-08-28,44.6,60.4,78.8,,51.0,,9.3,,0.81,6.9,11.39
Bonney%20Lake,2021-08-29,46.4,63.2,80.6,,51.1,,10.0,,1.5,6.9,12.77
Bonney%20Lake,2021-08-30,51.8,62.0,80.6,,49.1,0.0,10.0,,3.45,11.39,17.26
Bonney%20Lake,2021-08-31,50.0,58.0,68.0,,46.6,0.0,10.0,,3.57,10.24,14.96
Bonney%20Lake,2021-09-01,39.2,56.0,71.6,,45.1,,9.9,,1.84,6.9,14.96
Bonney%20Lake,2021-09-02,42.8,59.1,78.8,,46.9,,10.0,,0.58,6.9,
Bonney%20Lake,2021-09-03,42.8,62.2,78.8,,44.7,,10.0,,0.35,5.87,
Bonney%20Lake,2021-09-04,48.2,63.8,84.2,,43.9,0.0,10.0,,0.46,8.06,16.11
Bonney%20Lake,2021-09-05,62.6,69.7,82.4,,59.1,,9.8,,0.69,6.9,13.81
Bonney%20Lake,2021-09-06,60.8,67.1,80.6,,54.5,0.0,10.0,,1.15,6.9,14.96
Bonney%20Lake,2021-09-07,48.2,63.2,82.4,,51.6,0.0,9.8,,1.27,6.9,11.39
Bonney%20Lake,2021-09-08,62.6,71.2,84.2,,53.4,,9.9,,2.3,8.06,18.3
Bonney%20Lake,2021-09-09,53.6,68.1,84.2,,57.3,0.0,10.0,,0.69,5.87,14.96
Bonney%20Lake,2021-09-10,60.8,65.4,82.4,,58.4,0.0,9.7,,1.5,6.9,12.77
Bonney%20Lake,2021-09-11,50.0,61.6,75.2,,52.6,0.0,10.0,,1.5,6.9,11.39
Bonney%20Lake,2021-09-12,57.2,62.8,73.4,,56.5,,9.2,,0.69,6.9,12.77
Bonney%20Lake,2021-09-13,50.0,60.1,71.6,,51.8,0.0,10.0,,0.69,5.87,11.39
Bonney%20Lake,2021-09-14,44.6,58.8,75.2,,46.5,,10.0,,0.58,6.9,13.81
Bonney%20Lake,2021-09-15,55.4,62.7,71.6,,53.1,0.0,10.0,,3.34,11.39,13.81
Bonney%20Lake,2021-09-16,39.2,54.4,68.0,,42.3,0.0,10.0,,0.23,5.87,11.39
Bonney%20Lake,2021-09-17,53.6,57.0,68.0,,48.3,,9.3,,1.15,12.77,21.86
Bonney%20Lake,2021-09-18,55.4,61.2,71.6,,55.4,,8.8,,5.06,13.81,25.32
Bonney%20Lake,2021-09-19,50.0,55.9,62.6,,52.2,,9.6,,2.88,8.06,14.96
Bonney%20Lake,2021-09-20,50.0,57.5,69.8,,52.4,,9.7,,1.27,5.87,
Bonney%20Lake,2021-09-21,42.8,57.7,78.8,,49.6,0.0,8.9,,0.35,5.87,
Bonney%20Lake,2021-09-22,51.8,59.8,77.0,,53.4,,9.9,,1.04,8.06,
Bonney%20Lake,2021-09-23,55.4,60.0,71.6,,57.4,,6.6,,0.0,8.06,13.81
Bonney%20Lake,2021-09-24,46.4,58.2,77.0,,52.3,,7.9,,0.92,5.87,11.39
Bonney%20Lake,2021-09-25,48.2,62.8,82.4,,53.1,,9.8,,0.81,8.06,12.77
Bonney%20Lake,2021-09-26,51.8,60.8,80.6,,51.1,0.0,9.8,,0.69,6.9,
Bonney%20Lake,2021-09-27,51.8,57.9,62.6,,56.4,,8.5,,2.3,10.24,17.26
Bonney%20Lake,2021-09-28,50.0,55.0,60.8,,50.9,,9.4,,4.72,9.21,17.26
Bonney%20Lake,2021-09-29,51.8,55.9,62.6,,45.6,,10.0,,1.96,6.9,13.81
Bonney%20Lake,2021-09-30,53.6,59.8,66.2,,56.3,,8.3,,2.07,9.21,16.11
Bonney%20Lake,2022-06-01,48.2,60.8,71.6,,52.9,,9.7,,0.46,4.72,
Bonney%20Lake,2022-06-02,50.0,62.5,75.2,,55.4,,9.8,,0.58,5.87,
Bonney%20Lake,2022-06-03,55.4,61.9,75.2,,57.4,,9.1,,0.23,6.9,
Bonney%20Lake,2022-06-04,53.6,59.2,69.8,,55.5,,9.0,,0.58,8.06,
Bonney%20Lake,2022-06-05,57.2,60.5,68.0,,58.5,,7.0,,2.07,10.24,16.11
Bonney%20Lake,2022-06-06,44.6,55.9,62.6,,49.0,0.0,10.0,,1.73,11.39,16.11
